filename,width,height,class,xmin,ymin,xmax,ymax,score
aug_2_3_0_8838.jpg,388,284,person,96.0,121.0,133.0,174.0,0.9706317782402042
200819.jpg,388,284,person,78.0,140.0,133.0,198.0,0.8394246697425842
aug_2_3_0_3659.jpg,388,284,person,3.0,150.0,86.0,238.0,0.8152007460594177
aug_2_4_0_3689.jpg,388,284,person,193.0,109.0,246.0,196.0,0.9917608499526978
200391.jpg,388,284,person,96.0,151.0,145.0,211.0,0.9872054457664492
aug_2_2_0_1213.jpg,388,284,person,229.0,127.0,282.0,191.0,0.9354869723320008
aug_2_1_0_4161.jpg,388,284,person,82.0,155.0,133.0,236.0,0.9472304582595824
300547.jpg,388,284,person,113.0,137.0,159.0,196.0,0.9789482951164246
aug_2_2_0_6190.jpg,388,284,person,155.0,163.0,204.0,220.0,0.9265949726104736
200817.jpg,388,284,person,79.0,139.0,133.0,197.0,0.9483367800712584
400270.jpg,388,284,person,87.0,163.0,138.0,221.0,0.9475452303886414
300231.jpg,388,284,person,85.0,122.0,131.0,200.0,0.9593035578727722
aug_2_4_0_1521.jpg,388,284,person,237.0,168.0,285.0,224.0,0.9695519804954528
aug_2_2_0_5174.jpg,388,284,person,216.0,71.0,250.0,125.0,0.8954741358757019
aug_2_1_0_5580.jpg,388,284,person,65.0,111.0,105.0,180.0,0.9949741959571838
aug_2_1_0_2479.jpg,388,284,person,55.0,65.0,105.0,120.0,0.8798443078994751
aug_2_1_0_1657.jpg,388,284,person,283.0,126.0,330.0,182.0,0.8393883705139159
200143.jpg,388,284,person,100.0,127.0,151.0,180.0,0.8730792999267578
300597.jpg,388,284,person,111.0,142.0,160.0,187.0,0.9806649684906006
300592.jpg,388,284,person,112.0,140.0,159.0,186.0,0.9716575741767884
aug_2_3_0_8920.jpg,388,284,person,75.0,90.0,128.0,152.0,0.941834032535553
aug_2_1_0_2902.jpg,388,284,person,103.0,181.0,140.0,237.0,0.9681388735771179
aug_2_1_0_5266.jpg,388,284,person,126.0,169.0,176.0,223.0,0.8983489871025085
aug_2_3_0_5638.jpg,388,284,person,204.0,131.0,253.0,192.0,0.8819713592529297
aug_2_1_0_8475.jpg,388,284,person,249.0,123.0,303.0,174.0,0.8984628915786743
aug_2_3_0_8747.jpg,388,284,person,86.0,175.0,127.0,239.0,0.8935481309890747
300387.jpg,388,284,person,108.0,151.0,153.0,204.0,0.9648513197898864
aug_2_3_0_6724.jpg,388,284,person,64.0,127.0,117.0,179.0,0.9218210577964784
100239.jpg,388,284,person,93.0,147.0,127.0,213.0,0.8999155163764954
aug_2_2_0_622.jpg,388,284,person,174.0,156.0,268.0,244.0,0.9392511248588562
aug_2_3_0_4726.jpg,388,284,person,54.0,120.0,98.0,202.0,0.9646533727645874
aug_2_3_0_7612.jpg,388,284,person,266.0,138.0,305.0,201.0,0.9335299730300904
aug_2_3_0_2116.jpg,388,284,person,221.0,166.0,279.0,261.0,0.9376347661018372
aug_2_4_0_1412.jpg,388,284,person,249.0,146.0,290.0,235.0,0.9874430298805236
aug_2_2_0_1195.jpg,388,284,person,244.0,201.0,298.0,278.0,0.8326831459999084
aug_2_4_0_3655.jpg,388,284,person,69.0,123.0,118.0,205.0,0.967634916305542
aug_2_4_0_8623.jpg,388,284,person,155.0,180.0,219.0,237.0,0.9894358515739441
aug_2_4_0_6470.jpg,388,284,person,167.0,185.0,237.0,242.0,0.8686836361885071
400168.jpg,388,284,person,92.0,133.0,149.0,213.0,0.9708630442619324
aug_2_1_0_6467.jpg,388,284,person,280.0,178.0,334.0,258.0,0.9445106983184814
200434.jpg,388,284,person,75.0,172.0,140.0,223.0,0.9617132544517516
400435.jpg,388,284,person,77.0,163.0,146.0,214.0,0.8251932263374329
aug_2_3_0_7533.jpg,388,284,person,254.0,89.0,303.0,146.0,0.967719316482544
aug_2_1_0_2865.jpg,388,284,person,137.0,101.0,183.0,192.0,0.9957281351089478
aug_2_4_0_4057.jpg,388,284,person,203.0,182.0,291.0,266.0,0.9595189690589904
aug_2_1_0_8420.jpg,388,284,person,249.0,172.0,307.0,234.0,0.8209375739097595
300395.jpg,388,284,person,103.0,144.0,155.0,193.0,0.9929602742195128
300764.jpg,388,284,person,98.0,137.0,152.0,189.0,0.932791233062744
aug_2_1_0_8228.jpg,388,284,person,291.0,185.0,352.0,233.0,0.910315215587616
aug_2_3_0_2609.jpg,388,284,person,296.0,125.0,342.0,204.0,0.9618581533432008
aug_2_1_0_4298.jpg,388,284,person,131.0,140.0,190.0,219.0,0.9861912727355956
aug_2_1_0_48.jpg,388,284,person,180.0,128.0,212.0,180.0,0.8479893207550049
aug_2_2_0_129.jpg,388,284,person,228.0,138.0,288.0,188.0,0.8337106704711914
aug_2_1_0_4203.jpg,388,284,person,238.0,86.0,282.0,132.0,0.8726391196250916
aug_2_2_0_1507.jpg,388,284,person,177.0,159.0,229.0,233.0,0.9592638611793518
aug_2_2_0_5176.jpg,388,284,person,87.0,149.0,142.0,237.0,0.8622291088104248
100491.jpg,388,284,person,87.0,135.0,126.0,200.0,0.990187168121338
aug_2_3_0_2170.jpg,388,284,person,266.0,173.0,306.0,237.0,0.9669891595840454
300707.jpg,388,284,person,94.0,116.0,147.0,190.0,0.9396318197250366
aug_2_4_0_5437.jpg,388,284,person,130.0,65.0,177.0,117.0,0.8338241577148438
aug_2_3_0_5315.jpg,388,284,person,328.0,86.0,381.0,161.0,0.896561324596405
200224.jpg,388,284,person,87.0,135.0,138.0,218.0,0.968101680278778
300775.jpg,388,284,person,103.0,136.0,152.0,188.0,0.907798171043396
aug_2_2_0_3603.jpg,388,284,person,39.0,155.0,84.0,237.0,0.8473842144012451
aug_2_1_0_7199.jpg,388,284,person,98.0,100.0,129.0,144.0,0.9426344633102416
300790.jpg,388,284,person,111.0,130.0,148.0,189.0,0.9565007090568542
aug_2_2_0_4555.jpg,388,284,person,14.0,152.0,69.0,215.0,0.8953925371170044
aug_2_1_0_4036.jpg,388,284,person,78.0,71.0,123.0,157.0,0.9815817475318908
aug_2_4_0_1207.jpg,388,284,person,19.0,171.0,88.0,222.0,0.9391159415245056
aug_2_3_0_4062.jpg,388,284,person,115.0,125.0,161.0,213.0,0.9882964491844176
400077.jpg,388,284,person,74.0,128.0,126.0,206.0,0.8894008994102478
aug_2_4_0_1222.jpg,388,284,person,219.0,154.0,276.0,207.0,0.9778674840927124
aug_2_2_0_2477.jpg,388,284,person,274.0,94.0,325.0,155.0,0.9784777164459229
aug_2_2_0_8362.jpg,388,284,person,78.0,191.0,141.0,249.0,0.9068952798843384
300268.jpg,388,284,person,93.0,119.0,148.0,205.0,0.996487021446228
400405.jpg,388,284,person,87.0,162.0,143.0,216.0,0.881973147392273
aug_2_4_0_793.jpg,388,284,person,42.0,181.0,85.0,268.0,0.964647889137268
aug_2_4_0_4419.jpg,388,284,person,81.0,71.0,117.0,130.0,0.9283666014671326
aug_2_3_0_8725.jpg,388,284,person,70.0,107.0,101.0,159.0,0.9424647688865662
400590.jpg,388,284,person,87.0,131.0,128.0,219.0,0.957176685333252
300225.jpg,388,284,person,89.0,123.0,129.0,184.0,0.902858555316925
aug_2_3_0_8712.jpg,388,284,person,186.0,180.0,250.0,234.0,0.9608309268951416
aug_2_4_0_7754.jpg,388,284,person,181.0,179.0,227.0,260.0,0.9861677885055542
aug_2_3_0_6027.jpg,388,284,person,173.0,99.0,207.0,157.0,0.8738560676574707
aug_2_2_0_8721.jpg,388,284,person,173.0,99.0,220.0,189.0,0.9866270422935486
aug_2_3_0_1589.jpg,388,284,person,190.0,99.0,239.0,188.0,0.988735556602478
aug_2_3_0_7965.jpg,388,284,person,264.0,146.0,317.0,207.0,0.9391924142837524
200468.jpg,388,284,person,73.0,170.0,127.0,244.0,0.9130245447158812
aug_2_1_0_9587.jpg,388,284,person,273.0,173.0,330.0,268.0,0.8811475038528442
300370.jpg,388,284,person,101.0,151.0,131.0,207.0,0.9222217202186584
aug_2_1_0_3720.jpg,388,284,person,296.0,182.0,342.0,269.0,0.9005001783370972
aug_2_4_0_7904.jpg,388,284,person,287.0,104.0,326.0,164.0,0.9552178978919984
aug_2_3_0_6103.jpg,388,284,person,32.0,118.0,78.0,201.0,0.9084762334823608
aug_2_4_0_6863.jpg,388,284,person,26.0,91.0,83.0,153.0,0.8376927375793457
aug_2_3_0_4612.jpg,388,284,person,291.0,163.0,345.0,222.0,0.9486533999443054
200969.jpg,388,284,person,71.0,140.0,129.0,212.0,0.9516928791999816
aug_2_1_0_6582.jpg,388,284,person,166.0,172.0,211.0,215.0,0.9121124148368835
aug_2_3_0_9779.jpg,388,284,person,44.0,82.0,84.0,177.0,0.9534587860107422
400421.jpg,388,284,person,87.0,153.0,141.0,213.0,0.9595604538917542
aug_2_3_0_1556.jpg,388,284,person,171.0,183.0,231.0,235.0,0.9116242527961732
aug_2_4_0_3919.jpg,388,284,person,306.0,92.0,343.0,144.0,0.8656089305877686
aug_2_1_0_4600.jpg,388,284,person,157.0,122.0,206.0,181.0,0.9015322923660278
aug_2_1_0_2318.jpg,388,284,person,27.0,119.0,80.0,175.0,0.8701179027557373
aug_2_3_0_8844.jpg,388,284,person,227.0,68.0,264.0,131.0,0.8003195524215698
200245.jpg,388,284,person,85.0,135.0,139.0,211.0,0.94462913274765
aug_2_2_0_5044.jpg,388,284,person,208.0,100.0,258.0,160.0,0.9383547306060792
aug_2_3_0_1941.jpg,388,284,person,119.0,134.0,162.0,216.0,0.9510613083839417
aug_2_1_0_7017.jpg,388,284,person,118.0,192.0,171.0,243.0,0.9887083172798156
aug_2_2_0_2372.jpg,388,284,person,215.0,143.0,276.0,222.0,0.9286887645721436
300979.jpg,388,284,person,99.0,117.0,151.0,175.0,0.9581676125526428
aug_2_3_0_8522.jpg,388,284,person,174.0,156.0,226.0,212.0,0.9100704789161682
aug_2_3_0_3481.jpg,388,284,person,63.0,135.0,124.0,188.0,0.9132710099220276
aug_2_2_0_6519.jpg,388,284,person,215.0,189.0,257.0,254.0,0.952772855758667
aug_2_1_0_2958.jpg,388,284,person,135.0,143.0,172.0,197.0,0.8187426924705505
100168.jpg,388,284,person,83.0,134.0,142.0,192.0,0.9636832475662231
aug_2_3_0_2117.jpg,388,284,person,217.0,198.0,272.0,252.0,0.93119078874588
aug_2_3_0_4661.jpg,388,284,person,296.0,152.0,345.0,235.0,0.9543940424919128
100134.jpg,388,284,person,76.0,134.0,126.0,191.0,0.8975784778594971
100169.jpg,388,284,person,83.0,134.0,141.0,191.0,0.9536696672439576
400575.jpg,388,284,person,54.0,132.0,136.0,211.0,0.9859253168106079
aug_2_2_0_362.jpg,388,284,person,250.0,102.0,291.0,165.0,0.8113564848899841
aug_2_3_0_4228.jpg,388,284,person,191.0,119.0,249.0,177.0,0.883816123008728
aug_2_2_0_5611.jpg,388,284,person,259.0,106.0,321.0,196.0,0.9293330907821656
aug_2_4_0_4765.jpg,388,284,person,248.0,206.0,298.0,264.0,0.8888773918151855
aug_2_3_0_7242.jpg,388,284,person,293.0,147.0,345.0,208.0,0.8720391988754272
400149.jpg,388,284,person,85.0,139.0,146.0,194.0,0.8762279152870178
aug_2_2_0_2114.jpg,388,284,person,30.0,160.0,82.0,221.0,0.8871803283691406
aug_2_2_0_4537.jpg,388,284,person,200.0,168.0,254.0,225.0,0.8134939074516296
aug_2_4_0_4975.jpg,388,284,person,112.0,79.0,172.0,150.0,0.9561370015144348
aug_2_4_0_6064.jpg,388,284,person,138.0,160.0,176.0,209.0,0.9641059637069702
aug_2_4_0_2084.jpg,388,284,person,69.0,128.0,129.0,203.0,0.9252842664718628
aug_2_2_0_2089.jpg,388,284,person,104.0,113.0,153.0,189.0,0.8544973731040955
aug_2_2_0_7511.jpg,388,284,person,300.0,82.0,337.0,137.0,0.9524648785591124
aug_2_2_0_5704.jpg,388,284,person,233.0,91.0,288.0,146.0,0.9774081110954284
aug_2_4_0_7226.jpg,388,284,person,170.0,165.0,229.0,221.0,0.9654171466827391
aug_2_4_0_7309.jpg,388,284,person,301.0,100.0,350.0,180.0,0.9776421189308168
aug_2_2_0_2782.jpg,388,284,person,86.0,66.0,132.0,153.0,0.9774158000946044
300174.jpg,388,284,person,95.0,121.0,153.0,178.0,0.969581425189972
aug_2_2_0_6026.jpg,388,284,person,260.0,128.0,298.0,188.0,0.9718863964080808
aug_2_1_0_6113.jpg,388,284,person,239.0,195.0,291.0,253.0,0.9325288534164428
aug_2_3_0_9953.jpg,388,284,person,17.0,117.0,79.0,176.0,0.8569577932357788
200238.jpg,388,284,person,85.0,135.0,138.0,211.0,0.9454829096794128
aug_2_4_0_7577.jpg,388,284,person,278.0,171.0,323.0,216.0,0.9388046264648438
100157.jpg,388,284,person,83.0,129.0,138.0,218.0,0.9964360594749452
300173.jpg,388,284,person,95.0,121.0,150.0,177.0,0.9821986556053162
aug_2_2_0_351.jpg,388,284,person,217.0,93.0,264.0,151.0,0.9940320253372192
100455.jpg,388,284,person,87.0,141.0,125.0,206.0,0.918594479560852
200277.jpg,388,284,person,90.0,139.0,140.0,191.0,0.8124502301216125
200776.jpg,388,284,person,89.0,127.0,141.0,208.0,0.8775616884231567
aug_2_2_0_1039.jpg,388,284,person,125.0,141.0,187.0,223.0,0.9515830874443054
aug_2_2_0_4019.jpg,388,284,person,113.0,137.0,174.0,189.0,0.9216457009315492
aug_2_4_0_1546.jpg,388,284,person,247.0,140.0,300.0,188.0,0.9458571672439576
aug_2_4_0_4314.jpg,388,284,person,113.0,186.0,171.0,241.0,0.9355676174163818
aug_2_3_0_1463.jpg,388,284,person,209.0,109.0,248.0,168.0,0.920969545841217
aug_2_1_0_5253.jpg,388,284,person,158.0,76.0,212.0,134.0,0.8677046298980713
aug_2_4_0_6280.jpg,388,284,person,66.0,141.0,105.0,207.0,0.9138777256011964
aug_2_3_0_2440.jpg,388,284,person,81.0,129.0,130.0,190.0,0.8928509950637817
aug_2_2_0_2374.jpg,388,284,person,93.0,148.0,188.0,214.0,0.9049304723739624
200781.jpg,388,284,person,91.0,129.0,139.0,206.0,0.9509053826332092
300596.jpg,388,284,person,112.0,142.0,159.0,187.0,0.9707662463188172
300183.jpg,388,284,person,96.0,121.0,151.0,177.0,0.9697155356407166
aug_2_4_0_4716.jpg,388,284,person,144.0,180.0,195.0,259.0,0.9782657027244568
aug_2_3_0_7385.jpg,388,284,person,42.0,148.0,98.0,208.0,0.9257020950317384
aug_2_1_0_6303.jpg,388,284,person,280.0,215.0,328.0,268.0,0.9734491109848022
aug_2_3_0_9549.jpg,388,284,person,190.0,108.0,243.0,166.0,0.8579220175743103
aug_2_4_0_3149.jpg,388,284,person,185.0,93.0,236.0,155.0,0.8208548426628113
aug_2_1_0_7456.jpg,388,284,person,250.0,145.0,292.0,235.0,0.8599016666412354
aug_2_4_0_3267.jpg,388,284,person,115.0,149.0,142.0,204.0,0.9227597713470459
aug_2_4_0_8493.jpg,388,284,person,206.0,121.0,257.0,185.0,0.918726921081543
300976.jpg,388,284,person,99.0,117.0,150.0,176.0,0.9649902582168579
400343.jpg,388,284,person,90.0,157.0,138.0,219.0,0.9734705686569214
aug_2_3_0_2623.jpg,388,284,person,48.0,84.0,89.0,147.0,0.9700718522071838
aug_2_1_0_4753.jpg,388,284,person,292.0,117.0,329.0,173.0,0.8610907793045044
aug_2_1_0_7926.jpg,388,284,person,131.0,106.0,186.0,163.0,0.8389278054237366
200246.jpg,388,284,person,84.0,136.0,139.0,210.0,0.9003300070762634
aug_2_4_0_4093.jpg,388,284,person,219.0,134.0,280.0,190.0,0.9695472121238708
aug_2_1_0_6618.jpg,388,284,person,107.0,92.0,173.0,148.0,0.9671013355255128
aug_2_3_0_2514.jpg,388,284,person,213.0,116.0,268.0,189.0,0.9211370944976808
aug_2_4_0_6430.jpg,388,284,person,63.0,151.0,108.0,231.0,0.9643855690956116
200748.jpg,388,284,person,75.0,132.0,126.0,219.0,0.9216849207878112
aug_2_2_0_7266.jpg,388,284,person,111.0,66.0,168.0,140.0,0.9654032588005066
aug_2_1_0_3789.jpg,388,284,person,285.0,87.0,324.0,149.0,0.9633402824401855
aug_2_2_0_822.jpg,388,284,person,89.0,155.0,125.0,205.0,0.8082765936851501
aug_2_1_0_3697.jpg,388,284,person,147.0,177.0,205.0,250.0,0.947405993938446
aug_2_2_0_5868.jpg,388,284,person,165.0,179.0,205.0,241.0,0.9312075972557068
300237.jpg,388,284,person,85.0,122.0,130.0,207.0,0.9921703338623048
aug_2_3_0_4141.jpg,388,284,person,127.0,159.0,174.0,209.0,0.9420154094696044
aug_2_3_0_2288.jpg,388,284,person,208.0,82.0,261.0,175.0,0.9751601815223694
aug_2_2_0_6821.jpg,388,284,person,311.0,98.0,354.0,191.0,0.9843968749046326
300421.jpg,388,284,person,108.0,146.0,154.0,193.0,0.9776676893234252
aug_2_3_0_1599.jpg,388,284,person,224.0,93.0,260.0,151.0,0.9093044400215148
aug_2_4_0_161.jpg,388,284,person,109.0,160.0,162.0,221.0,0.9127852916717528
100379.jpg,388,284,person,85.0,145.0,134.0,206.0,0.9918142557144164
aug_2_4_0_3641.jpg,388,284,person,248.0,179.0,294.0,259.0,0.9112530946731568
300674.jpg,388,284,person,103.0,134.0,142.0,189.0,0.8926425576210022
aug_2_1_0_4278.jpg,388,284,person,128.0,130.0,175.0,215.0,0.9225035905838012
aug_2_2_0_5861.jpg,388,284,person,92.0,84.0,141.0,160.0,0.8760766386985779
400644.jpg,388,284,person,68.0,151.0,126.0,205.0,0.890822172164917
aug_2_2_0_8220.jpg,388,284,person,143.0,85.0,194.0,174.0,0.9888814091682434
